transaction_id,account_id,date,amount,merchant_name,merchant_entity_id,payment_channel,personal_finance_category_primary,personal_finance_category_detailed,pending,iso_currency_code
TXN00001020,ACC-CUST000153-CHECKING-1,2024-03-18,80.77,Hospital #183,MERCH000183,other,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00001021,ACC-CUST000170-CHECKING-1,2024-03-18,62.93,Home Depot #009,MERCH000009,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001022,ACC-CUST000073-CREDIT_CARD-2,2024-03-18,621.18,Amazon #099,MERCH000099,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001023,ACC-CUST000070-CHECKING-1,2024-03-18,11.08,Netflix #036,MERCH000036,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00001024,ACC-CUST000113-CHECKING-1,2024-03-19,-41.19,Movie Theater #057,MERCH000057,other,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00001025,ACC-CUST000013-CREDIT_CARD-2,2024-03-19,48.25,Lowe's #063,MERCH000063,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001026,ACC-CUST000191-CREDIT_CARD-2,2024-03-19,-2.65,Home Depot #082,MERCH000082,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001027,ACC-CUST000030-CHECKING-2,2024-03-19,5.65,Metro Transit #020,MERCH000020,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00001028,ACC-CUST000178-CHECKING-1,2024-03-19,84.85,Shopify #047,MERCH000047,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,True,USD
TXN00001029,ACC-CUST000017-CHECKING-1,2024-03-19,12.38,Etsy #020,MERCH000020,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001030,ACC-CUST000157-CREDIT_CARD-2,2024-03-19,8.9,Medical Center #006,MERCH000006,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00001031,ACC-CUST000032-CHECKING-2,2024-03-19,52.12,Home Depot #073,MERCH000073,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001032,ACC-CUST000013-CHECKING-1,2024-03-19,32.8,Water Utility #107,MERCH000107,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001033,ACC-CUST000146-CHECKING-1,2024-03-19,-31.81,Online Store #093,MERCH000093,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001034,ACC-CUST000054-CHECKING-1,2024-03-19,150.91,Medical Center #029,MERCH000029,other,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00001035,ACC-CUST000146-CHECKING-1,2024-03-19,-291.89,Bus Line #100,MERCH000100,other,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00001036,ACC-CUST000120-CHECKING-1,2024-03-19,68.27,Taxi #111,MERCH000111,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00001037,ACC-CUST000022-CREDIT_CARD-2,2024-03-20,-34.04,Merchant #121,MERCH000121,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001038,ACC-CUST000188-CHECKING-2,2024-03-20,13.7,Service #049,MERCH000049,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001039,ACC-CUST000101-CREDIT_CARD-1,2024-03-20,157.96,Exxon #108,MERCH000108,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00001040,ACC-CUST000146-CHECKING-1,2024-03-20,19.98,Hospital #134,MERCH000134,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00001041,ACC-CUST000111-CREDIT_CARD-2,2024-03-20,30.19,Taxi #039,MERCH000039,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00001042,ACC-CUST000132-CHECKING-1,2024-03-20,26.8,BP #032,MERCH000032,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00001043,ACC-CUST000060-CREDIT_CARD-1,2024-03-20,51.42,Vendor #177,MERCH000177,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001044,ACC-CUST000038-CHECKING-2,2024-03-20,20.87,Target #043,MERCH000043,other,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00001045,ACC-CUST000118-CREDIT_CARD-2,2024-03-20,13.78,Amazon #108,MERCH000108,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001046,ACC-CUST000097-CHECKING-2,2024-03-20,24.84,Target #028,MERCH000028,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001047,ACC-CUST000081-CHECKING-2,2024-03-20,83.62,Bus Line #045,MERCH000045,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00001048,ACC-CUST000142-CHECKING-1,2024-03-20,57.99,Concert Hall #065,MERCH000065,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00001049,ACC-CUST000143-CREDIT_CARD-2,2024-03-20,62.95,Business #050,MERCH000050,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001050,ACC-CUST000013-CHECKING-1,2024-03-21,6.99,Shopify #054,MERCH000054,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001051,ACC-CUST000071-CREDIT_CARD-2,2024-03-21,33.23,Hospital #051,MERCH000051,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00001052,ACC-CUST000089-CHECKING-2,2024-03-21,84.03,Movie Theater #043,MERCH000043,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00001053,ACC-CUST000020-CHECKING-1,2024-03-21,21.67,Mobil #064,MERCH000064,other,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00001054,ACC-CUST000046-CHECKING-1,2024-03-21,40.55,Netflix #030,MERCH000030,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00001055,ACC-CUST000013-CREDIT_CARD-2,2024-03-21,457.74,Amazon #170,MERCH000170,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,True,USD
TXN00001056,ACC-CUST000200-CREDIT_CARD-2,2024-03-21,3.47,Shopify #166,MERCH000166,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001057,ACC-CUST000146-CHECKING-1,2024-03-21,29.1,Netflix #087,MERCH000087,other,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00001058,ACC-CUST000018-CREDIT_CARD-2,2024-03-21,67.22,Walgreens #066,MERCH000066,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00001059,ACC-CUST000007-CHECKING-2,2024-03-21,12.41,Exxon #069,MERCH000069,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00001060,ACC-CUST000146-CHECKING-1,2024-03-22,-4.19,Walmart #015,MERCH000015,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00001061,ACC-CUST000096-CHECKING-1,2024-03-22,9.97,Taco Bell #189,MERCH000189,other,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001062,ACC-CUST000152-CHECKING-1,2024-03-22,59.02,Lyft #110,MERCH000110,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00001063,ACC-CUST000186-CREDIT_CARD-2,2024-03-22,31.87,Home Depot #134,MERCH000134,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001064,ACC-CUST000132-CHECKING-1,2024-03-22,30.34,Water Utility #024,MERCH000024,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001065,ACC-CUST000035-CHECKING-1,2024-03-22,81.19,Taco Bell #121,MERCH000121,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001066,ACC-CUST000151-CREDIT_CARD-1,2024-03-22,-31.34,General Store #085,MERCH000085,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001067,ACC-CUST000191-CREDIT_CARD-2,2024-03-22,87.65,Lyft #142,MERCH000142,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00001068,ACC-CUST000127-CHECKING-1,2024-03-22,-81.94,Vendor #140,MERCH000140,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001069,ACC-CUST000142-CREDIT_CARD-2,2024-03-22,-4.65,Hospital #183,MERCH000183,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00001070,ACC-CUST000070-CHECKING-1,2024-03-22,274.97,Internet Provider #068,MERCH000068,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001071,ACC-CUST000079-CREDIT_CARD-1,2024-03-22,40.19,Vendor #122,MERCH000122,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001072,ACC-CUST000146-CREDIT_CARD-2,2024-03-22,123.67,Walmart #044,MERCH000044,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00001073,ACC-CUST000186-CREDIT_CARD-2,2024-03-22,32.18,Pizza Hut #085,MERCH000085,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001074,ACC-CUST000133-CREDIT_CARD-2,2024-03-23,76.73,Hospital #179,MERCH000179,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00001075,ACC-CUST000152-CHECKING-1,2024-03-23,-14.27,Service #166,MERCH000166,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001076,ACC-CUST000034-CREDIT_CARD-2,2024-03-23,126.4,Gas Company #041,MERCH000041,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001077,ACC-CUST000039-CHECKING-1,2024-03-23,104.69,Chevron #122,MERCH000122,other,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00001078,ACC-CUST000116-CHECKING-1,2024-03-23,26.75,Online Store #044,MERCH000044,other,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001079,ACC-CUST000034-CHECKING-1,2024-03-23,38.72,Walmart #075,MERCH000075,other,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00001080,ACC-CUST000133-CREDIT_CARD-2,2024-03-23,12.88,Service #092,MERCH000092,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001081,ACC-CUST000056-CHECKING-1,2024-03-23,83.94,76 #016,MERCH000016,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00001082,ACC-CUST000152-CREDIT_CARD-2,2024-03-23,-39.35,Lowe's #178,MERCH000178,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001083,ACC-CUST000153-CHECKING-1,2024-03-23,9.65,Target #166,MERCH000166,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001084,ACC-CUST000105-CHECKING-1,2024-03-23,1219.0,Electric Company #086,MERCH000086,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001085,ACC-CUST000034-CREDIT_CARD-2,2024-03-24,49.28,eBay #133,MERCH000133,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001086,ACC-CUST000139-CHECKING-2,2024-03-24,51.65,CVS Pharmacy #137,MERCH000137,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00001087,ACC-CUST000198-CREDIT_CARD-2,2024-03-24,-52.4,Gas Company #077,MERCH000077,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001088,ACC-CUST000133-CHECKING-1,2024-03-24,19.65,Starbucks #039,MERCH000039,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001089,ACC-CUST000013-CREDIT_CARD-2,2024-03-24,122.36,Uber #087,MERCH000087,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00001090,ACC-CUST000005-CHECKING-2,2024-03-24,10.21,Chipotle #155,MERCH000155,other,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001091,ACC-CUST000068-CHECKING-1,2024-03-24,-4.01,Internet Provider #160,MERCH000160,other,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001092,ACC-CUST000036-CREDIT_CARD-2,2024-03-24,30.34,Online Store #064,MERCH000064,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001093,ACC-CUST000155-CHECKING-1,2024-03-24,19.22,Service #161,MERCH000161,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001094,ACC-CUST000164-CHECKING-1,2024-03-24,15.85,Netflix #106,MERCH000106,other,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00001095,ACC-CUST000051-CHECKING-1,2024-03-24,50.19,Amazon #090,MERCH000090,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001096,ACC-CUST000070-CHECKING-1,2024-03-24,19.45,Online Store #146,MERCH000146,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001097,ACC-CUST000046-CHECKING-1,2024-03-24,20.72,eBay #067,MERCH000067,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,True,USD
TXN00001098,ACC-CUST000180-CREDIT_CARD-1,2024-03-24,138.96,Internet Provider #005,MERCH000005,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001099,ACC-CUST000112-CHECKING-1,2024-03-24,51.08,Target #059,MERCH000059,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001100,ACC-CUST000140-CHECKING-1,2024-03-24,30.32,eBay #076,MERCH000076,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001101,ACC-CUST000090-CHECKING-2,2024-03-24,71.16,Walmart #004,MERCH000004,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001102,ACC-CUST000133-CHECKING-1,2024-03-24,80.29,Lowe's #016,MERCH000016,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001103,ACC-CUST000081-CREDIT_CARD-1,2024-03-25,34.71,Bus Line #075,MERCH000075,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00001104,ACC-CUST000071-CREDIT_CARD-2,2024-03-25,13.11,Online Store #100,MERCH000100,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001105,ACC-CUST000133-CREDIT_CARD-2,2024-03-25,89.02,Walgreens #121,MERCH000121,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00001106,ACC-CUST000129-CREDIT_CARD-2,2024-03-25,6.23,Shopify #176,MERCH000176,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001107,ACC-CUST000056-CREDIT_CARD-2,2024-03-25,7.33,Lyft #066,MERCH000066,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00001108,ACC-CUST000031-CHECKING-1,2024-03-25,54.85,Exxon #136,MERCH000136,other,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00001109,ACC-CUST000075-CREDIT_CARD-2,2024-03-25,65.43,Internet Provider #172,MERCH000172,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001110,ACC-CUST000090-CHECKING-2,2024-03-25,518.54,Whole Foods #021,MERCH000021,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00001111,ACC-CUST000133-CREDIT_CARD-2,2024-03-25,17.39,Online Store #026,MERCH000026,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001112,ACC-CUST000183-CHECKING-2,2024-03-26,89.34,Pizza Hut #163,MERCH000163,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001113,ACC-CUST000013-CHECKING-1,2024-03-26,-4.1,Uber #143,MERCH000143,other,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00001114,ACC-CUST000048-CREDIT_CARD-2,2024-03-26,57.35,Netflix #168,MERCH000168,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00001115,ACC-CUST000036-CHECKING-1,2024-03-26,39.25,Amazon #030,MERCH000030,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001116,ACC-CUST000112-CHECKING-1,2024-03-26,164.82,Mobil #066,MERCH000066,other,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00001117,ACC-CUST000094-CHECKING-2,2024-03-26,41.06,Costco #080,MERCH000080,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00001118,ACC-CUST000146-CREDIT_CARD-2,2024-03-26,44.41,Vendor #013,MERCH000013,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001119,ACC-CUST000048-CHECKING-1,2024-03-26,24.38,Service #001,MERCH000001,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001120,ACC-CUST000129-CHECKING-1,2024-03-26,35.72,Merchant #171,MERCH000171,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001121,ACC-CUST000175-CREDIT_CARD-2,2024-03-26,60.5,Service #156,MERCH000156,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001122,ACC-CUST000183-CHECKING-2,2024-03-26,31.45,Metro Transit #129,MERCH000129,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00001123,ACC-CUST000191-CREDIT_CARD-2,2024-03-26,29.91,Amazon #168,MERCH000168,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001124,ACC-CUST000149-CREDIT_CARD-2,2024-03-26,-1.75,Medical Center #162,MERCH000162,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00001125,ACC-CUST000179-CHECKING-2,2024-03-26,-68.53,Internet Provider #141,MERCH000141,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001126,ACC-CUST000045-CHECKING-2,2024-03-26,8.43,Costco #061,MERCH000061,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00001127,ACC-CUST000037-CREDIT_CARD-1,2024-03-26,-3.29,Whole Foods #117,MERCH000117,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00001128,ACC-CUST000002-CHECKING-1,2024-03-26,28.02,Electric Company #066,MERCH000066,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001129,ACC-CUST000146-CREDIT_CARD-2,2024-03-27,44.56,Electric Company #123,MERCH000123,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001130,ACC-CUST000190-CREDIT_CARD-2,2024-03-27,97.14,Walgreens #004,MERCH000004,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00001131,ACC-CUST000035-CHECKING-1,2024-03-27,64.03,Taco Bell #141,MERCH000141,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001132,ACC-CUST000135-CHECKING-1,2024-03-27,66.94,Water Utility #036,MERCH000036,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001133,ACC-CUST000147-CREDIT_CARD-2,2024-03-27,185.58,Chipotle #096,MERCH000096,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001134,ACC-CUST000186-CREDIT_CARD-2,2024-03-27,-15.73,Vendor #189,MERCH000189,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001135,ACC-CUST000139-CHECKING-2,2024-03-28,14.42,Merchant #186,MERCH000186,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001136,ACC-CUST000196-CHECKING-1,2024-03-28,-16.65,Pizza Hut #085,MERCH000085,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001137,ACC-CUST000071-CHECKING-1,2024-03-28,-8.3,Amazon #143,MERCH000143,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001138,ACC-CUST000071-CREDIT_CARD-2,2024-03-28,23.45,Clinic #090,MERCH000090,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00001139,ACC-CUST000118-CHECKING-1,2024-03-28,7.02,CVS Pharmacy #085,MERCH000085,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00001140,ACC-CUST000080-CHECKING-2,2024-03-28,14.36,Business #012,MERCH000012,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001141,ACC-CUST000001-CHECKING-2,2024-03-28,6.13,Target #076,MERCH000076,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00001142,ACC-CUST000146-CHECKING-1,2024-03-28,110.89,Water Utility #069,MERCH000069,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001143,ACC-CUST000147-CHECKING-1,2024-03-28,37.01,Vendor #189,MERCH000189,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001144,ACC-CUST000147-CREDIT_CARD-2,2024-03-28,217.09,Merchant #042,MERCH000042,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001145,ACC-CUST000071-CREDIT_CARD-2,2024-03-28,100.54,76 #160,MERCH000160,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00001146,ACC-CUST000113-CREDIT_CARD-2,2024-03-28,110.96,Vendor #130,MERCH000130,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001147,ACC-CUST000075-CREDIT_CARD-2,2024-03-28,76.13,Merchant #008,MERCH000008,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001148,ACC-CUST000003-CHECKING-1,2024-03-28,-5.73,Target #054,MERCH000054,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00001149,ACC-CUST000123-CHECKING-1,2024-03-28,30.7,Starbucks #136,MERCH000136,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001150,ACC-CUST000026-CREDIT_CARD-2,2024-03-28,19.45,Theme Park #088,MERCH000088,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00001151,ACC-CUST000016-CHECKING-1,2024-03-28,33.58,Business #141,MERCH000141,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001152,ACC-CUST000148-CHECKING-1,2024-03-29,-5.0,McDonald's #029,MERCH000029,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001153,ACC-CUST000002-CREDIT_CARD-2,2024-03-29,38.2,Subway #013,MERCH000013,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001154,ACC-CUST000191-CHECKING-1,2024-03-29,73.18,Lowe's #058,MERCH000058,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001155,ACC-CUST000113-CHECKING-1,2024-03-29,20.28,76 #063,MERCH000063,online,GAS_STATIONS,GAS_STATIONS,False,USD
TXN00001156,ACC-CUST000198-CREDIT_CARD-2,2024-03-29,15.86,Uber #087,MERCH000087,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00001157,ACC-CUST000014-CREDIT_CARD-2,2024-03-29,-14.77,Uber #175,MERCH000175,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00001158,ACC-CUST000128-CREDIT_CARD-1,2024-03-29,69.97,Netflix #087,MERCH000087,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00001159,ACC-CUST000071-CREDIT_CARD-2,2024-03-29,47.51,Lowe's #074,MERCH000074,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001160,ACC-CUST000164-CREDIT_CARD-2,2024-03-29,36.5,Gas Company #038,MERCH000038,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001161,ACC-CUST000075-CHECKING-1,2024-03-29,33.7,CVS Pharmacy #069,MERCH000069,online,GENERAL_SERVICES,HEALTHCARE,False,USD
TXN00001162,ACC-CUST000051-CHECKING-1,2024-03-29,78.02,Starbucks #069,MERCH000069,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001163,ACC-CUST000170-CHECKING-1,2024-03-29,122.41,Netflix #168,MERCH000168,other,ENTERTAINMENT,ENTERTAINMENT,True,USD
TXN00001164,ACC-CUST000075-CREDIT_CARD-2,2024-03-29,20.6,Gas Company #129,MERCH000129,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001165,ACC-CUST000005-CREDIT_CARD-1,2024-03-29,30.49,Target #130,MERCH000130,online,GENERAL_MERCHANDISE,GROCERIES,False,USD
TXN00001166,ACC-CUST000081-CHECKING-2,2024-03-30,114.99,Concert Hall #113,MERCH000113,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00001167,ACC-CUST000140-CHECKING-1,2024-03-30,55.86,Metro Transit #029,MERCH000029,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00001168,ACC-CUST000051-CREDIT_CARD-2,2024-03-30,16.72,Internet Provider #122,MERCH000122,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001169,ACC-CUST000095-CREDIT_CARD-2,2024-03-30,-9.83,McDonald's #007,MERCH000007,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001170,ACC-CUST000014-CHECKING-1,2024-03-30,13.98,Starbucks #185,MERCH000185,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001171,ACC-CUST000129-CREDIT_CARD-2,2024-03-30,21.85,Lowe's #055,MERCH000055,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001172,ACC-CUST000148-CREDIT_CARD-2,2024-03-30,140.3,eBay #164,MERCH000164,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001173,ACC-CUST000089-CHECKING-2,2024-03-30,218.16,Etsy #007,MERCH000007,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001174,ACC-CUST000092-CREDIT_CARD-1,2024-03-30,30.48,Pizza Hut #092,MERCH000092,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001175,ACC-CUST000018-CREDIT_CARD-2,2024-03-30,64.04,Gas Company #010,MERCH000010,online,GENERAL_SERVICES,UTILITIES,False,USD
TXN00001176,ACC-CUST000038-CHECKING-2,2024-03-30,102.91,Lyft #080,MERCH000080,online,TRANSPORTATION,TRANSPORTATION,False,USD
TXN00001177,ACC-CUST000032-CHECKING-2,2024-03-30,146.47,Taco Bell #074,MERCH000074,other,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001178,ACC-CUST000106-CHECKING-1,2024-03-30,-49.79,Lowe's #167,MERCH000167,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001179,ACC-CUST000116-CHECKING-1,2024-03-30,15.69,76 #058,MERCH000058,other,GAS_STATIONS,GAS_STATIONS,True,USD
TXN00001180,ACC-CUST000191-CREDIT_CARD-2,2024-03-30,13.52,Amazon #090,MERCH000090,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001181,ACC-CUST000016-CREDIT_CARD-2,2024-03-31,17.66,Amazon #098,MERCH000098,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001182,ACC-CUST000132-CHECKING-1,2024-03-31,110.19,Spotify #040,MERCH000040,other,ENTERTAINMENT,ENTERTAINMENT,False,USD
TXN00001183,ACC-CUST000116-CHECKING-1,2024-03-31,15.75,McDonald's #142,MERCH000142,online,FOOD_AND_DRINK,RESTAURANTS,False,USD
TXN00001184,ACC-CUST000113-CREDIT_CARD-2,2024-03-31,6.52,Vendor #129,MERCH000129,online,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE,False,USD
TXN00001185,ACC-CUST000173-CREDIT_CARD-2,2024-03-31,9.82,Movie Theater #145,MERCH000145,online,ENTERTAINMENT,ENTERTAINMENT,False,USD
